NumFloors,YearBuilt,YearAlter1,YearAlter2
5,1910,0,0
3,1911,0,0
6,1910,2013,0
6,1910,0,0
5,1900,1984,2002
15,1934,0,0
6,1910,0,0
1,1952,0,0
1,1900,0,0
1,1900,0,0
0,0,0,0
2,1900,0,0
1,1900,0,0
0,0,0,0
0,0,0,0
1,1900,0,0
1,1910,0,0
3,1910,1972,0
2,1960,0,0
0,1913,0,0
2,1913,0,0
1,1988,0,0
0,0,0,0
2,1913,0,0
0,0,0,0
1,1940,0,0
2,1900,0,0
0,0,0,0
2,1900,0,0
4,1908,1963,1995
1,1970,1996,0
2,1908,1963,1995
2,1908,1963,1995
1,1908,1963,2012
1,1900,0,0
0,0,0,0
1,1960,0,0
1,1900,0,0
0,0,0,0
1,1930,0,0
2,2004,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1900,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,1987,0,0
6,1994,0,0
9,1913,2014,0
19,1931,0,0
9,1912,0,0
0,0,0,0
1,2007,0,0
2,1994,0,0
1,1936,1988,0
1,1975,0,0
1,1900,1988,0
1,1925,1987,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,1963,2013,0
0,0,0,0
0,0,0,0
1,2009,0,0
0,0,0,0
11,1914,1968,1999
10.5,1917,0,0
0,0,0,0
10,2007,0,0
2,1920,0,0
0,0,0,0
4,1946,1989,0
10,2004,0,0
11,2007,0,0
11,2008,0,0
8,1931,1988,0
2,1919,2006,1996
2,1920,1988,0
1,1965,2006,0
2,1920,2013,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,2013,0,0
2,1936,0,0
4,1914,2009,0
1,1900,1941,0
21,2007,0,0
10,2013,0,0
5,2011,0,0
11,1930,1988,1996
9,1913,1988,0
7,1910,1988,0
5,1920,0,0
1,1958,0,0
8,2013,0,0
8,1928,1988,0
1,1933,0,0
4,1945,2007,2007
1.5,1946,1996,0
2,1915,0,0
1.5,1946,0,0
1,1945,2008,0
3,1900,1988,0
0,0,0,0
7,1910,2008,0
19,2013,0,0
0,0,0,0
8,1915,0,0
7,1921,2009,0
2,1931,0,0
5,1920,1991,2015
0,0,0,0
1,1900,0,0
4,1930,1987,0
5,1905,2006,2006
4,1910,1982,0
4,1910,2015,0
4,1900,0,0
1,1920,0,0
2,1920,2004,0
3,1946,1987,2004
4,1920,1991,0
3,1920,1983,2013
5,1930,0,0
0,0,0,0
0,0,0,0
4,1930,2002,2004
3,1900,1985,0
1,1920,1988,0
3,1918,0,0
1,1949,1992,0
1,1966,1966,0
6,1913,1984,0
5,1926,1995,0
5,1900,1988,0
5,1905,1982,0
5,1905,1982,2009
1,1920,0,0
13,2011,0,0
0,0,0,0
15,2003,0,0
10,1931,1986,0
3,1934,0,0
1,1964,0,0
1,1956,1957,0
3,1921,1988,0
6,1930,0,0
4,1900,2007,0
0,0,0,0
12,2014,0,0
14,2001,0,0
4,1910,1989,2014
1,2015,0,0
4,1910,0,0
4,1946,1988,0
3.5,1995,0,0
4,1920,1985,0
2,1938,2006,0
1,1953,0,0
1,2015,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,1920,0,0
10,1914,0,0
14,2005,0,0
14,2004,0,0
12,2005,0,0
19,2007,0,0
14,2008,0,0
10,2013,0,0
11,2013,0,0
1.5,1938,2014,0
1,1946,2000,0
6,1926,2002,0
3,1930,1986,0
2,2006,0,0
1,2013,0,0
11,2015,0,0
5,1946,0,0
4,1901,0,0
1,1954,0,0
1,2013,0,0
1,1975,2005,0
4,1900,1988,2004
7,1958,2001,0
3,1900,1985,0
1,1943,2001,0
2,1910,0,0
11,1911,1989,2004
2,1947,0,0
11,2007,0,0
2,2008,0,0
6,1926,1985,0
1,1926,1959,2000
4,1910,2002,2009
9,1917,0,0
1,1942,0,0
10,1928,1989,2011
9,1927,2004,0
10,1910,1983,0
0,0,0,0
20,2005,0,0
7,1911,1983,0
6,1940,1983,0
1,1914,1989,2005
1.15,1946,0,0
9,1920,2012,0
0,0,0,0
0,0,0,0
2,1930,1987,0
2,1946,2005,0
1,1938,0,0
6,1934,1989,0
9,2011,0,0
6,1920,2004,2003
6,1920,2004,0
6,1901,1989,0
6,1910,1989,2004
3,1920,1989,0
11,2006,0,0
5,1915,1987,1996
6,1900,1984,2003
5,2011,0,0
3,1917,2003,0
1,1940,1989,0
1,1935,0,2011
2,1940,2004,0
3,1920,0,0
3,1900,0,0
0,0,0,0
5,1930,1962,0
5,1930,1962,0
13,2008,0,0
4,1925,1982,0
0,0,0,0
21,2014,0,0
11,2015,0,0
2,1900,2001,0
6,1910,1985,0
13,2009,0,0
31,2013,0,0
13,2014,0,0
5,1901,1987,0
5,1905,1987,0
5,1905,1987,0
13,2015,0,0
13,2015,0,0
0,0,0,0
13,2015,0,0
5,1901,0,0
13,2014,0,0
13,2014,0,0
13,2014,0,0
11,2014,0,0
4,1900,0,0
4,1904,0,0
3,1910,1987,0
3,1910,2004,0
2,1946,2004,0
0,0,0,0
0,0,0,0
0,0,0,0
9,1913,1986,0
33,2015,0,0
4,1900,2000,0
3,1930,0,0
6,1920,1986,0
6,1926,1990,0
5,1900,1988,0
0,0,0,0
0,0,0,0
34,2008,0,0
14,2013,0,0
33,2013,0,0
70,2015,0,0
48,2013,0,0
0,0,0,0
0,0,0,0
71,2015,0,0
0,0,0,0
0,0,0,0
68,2015,0,0
0,0,0,0
0,0,0,0
0,0,0,0
51,2015,0,0
5,1925,1980,0
2,1948,0,0
4,1900,0,0
2,2001,1986,0
2,1900,0,0
12,1910,1989,2000
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,1925,2000,0
0,0,0,0
4,1900,0,0
4,1910,0,0
0,0,0,0
0,0,0,0
1,2013,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,1911,2000,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,1910,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13,1915,2013,1998
6,1900,1991,0
4,1900,0,0
1,1900,1990,2009
1,1900,1990,2009
2,1920,0,0
3,1910,0,0
1,1919,2006,0
1,1920,0,0
1,1950,2002,0
1,1950,0,0
2,1920,0,0
1,1983,1984,0
3,1920,0,0
1,1920,0,0
3,1920,0,0
0,0,0,0
3,1920,1998,2006
44,2007,0,0
11,2000,0,0
4,1920,0,0
5,1920,0,0
3,1917,1988,2008
2,1920,0,0
0,0,0,0
0,0,0,0
4,1929,2000,0
0,0,0,0
1,1969,0,0
30,2015,0,0
1,1900,2006,0
7,1930,2006,2006
1,2010,0,0
0,0,0,0
8,1936,1971,2012
1,2013,0,0
3,1900,0,0
3,1913,2004,0
4,1929,1989,2000
4,1929,2009,1998
4,1929,1989,2012
4,1929,2012,2000
4,1923,2006,2006
1,1900,2000,0
1,1950,0,0
5,1950,0,0
23,2010,0,0
7,1950,1988,2014
1,1920,2000,0
8,1934,2014,1999
5,1920,1989,0
2,1950,1999,2006
7,1963,0,0
5,1910,2003,0
24,2006,0,0
5,1900,1984,0
1.5,1930,2004,0
1,1950,1988,2000
4,1950,2004,0
1,1910,1998,0
7,1965,0,0
3,1910,1991,2013
2,1915,2003,0
1,1966,2000,0
3,1930,2000,2012
2,2000,0,0
4.5,1910,0,0
3,1910,1998,0
4,1910,1985,0
5,1908,0,0
3,1920,0,0
2,1920,0,0
7,1963,0,0
4,1920,1989,0
4,1920,1989,0
8,1986,0,0
4,1885,1988,0
6,1910,0,0
12,1900,0,0
5,1920,0,0
12,2007,0,0
11,2007,0,0
11,2008,0,0
5,1900,1981,0
5,1900,1981,0
5,1900,1981,0
1,1910,2000,0
0,0,0,0
7,1983,2008,1988
3,1901,0,0
5,1910,1987,2015
7,1965,1987,0
4,1920,1968,0
4,1900,1969,0
5,1910,1969,0
5,1910,2012,0
5,1910,0,0
3,1901,0,0
3,1901,0,0
4,1910,0,0
3.5,1910,0,0
3.5,1910,0,0
3.5,1910,0,0
3.5,1910,2009,0
4,1900,0,0
4,1920,1986,0
3.5,1910,0,0
4,1910,2013,2013
4,1901,0,0
4,1901,0,0
2,1901,1999,0
4,1901,1999,0
4,1910,1984,0
4,1910,0,0
4,1910,1982,0
4,1910,0,0
4,1901,0,0
5,1900,1979,0
9,1999,0,0
10,1989,0,0
4,1910,0,0
3.5,1910,1964,0
5,1920,0,0
6,1931,0,0
0,1827,0,0
0,1827,0,0
0,1827,0,0
7,2008,0,0
8,1931,0,0
4,1931,0,0
3,1920,1999,2012
3,1920,2000,0
3,1920,2009,2009
3,1920,0,0
3,1920,0,0
4.5,1900,1972,0
4,1910,1963,0
4,1910,1964,1999
5,1910,0,0
4,1900,0,0
4,1910,1954,0
4,1910,0,0
5,1900,1982,2013
4,1920,1999,0
5,1910,0,0
3,1910,1999,0
5,1910,2006,1999
4,1910,2009,0
13,1930,1988,0
4,1900,0,0
5,1920,2009,0
6,1950,1989,0
3.5,1910,1993,0
3,1900,2000,2006
4,1900,1983,2008
5,1900,1962,2009
4,1900,1962,0
4,1910,2010,0
4,1900,1976,0
5,1900,0,0
2,1910,0,0
2,1910,0,0
2,1910,0,0
4.5,1900,0,0
5,1900,1964,0
4.5,1900,1984,0
4.5,1900,0,0
4.5,1900,1966,0
4.5,1900,1959,0
4.5,1900,1986,0
4.5,1856,0,0
4,1960,0,0
3,1900,1984,0
2,1910,0,0
2,1910,0,0
3,1900,2000,0
3,1900,1984,0
3,1900,1999,0
4,1900,0,0
3,1901,0,0
4.5,1920,2005,0
4,1920,1999,2009
2,1910,0,0
4,1900,0,0
5,1900,1987,0
4,1920,0,0
4,1910,0,0
4,1900,1989,2013
0,0,0,0
3,1920,0,0
2,1910,0,0
4,1900,1970,1997
4,1910,0,0
4,1910,0,0
4,1900,0,0
4,1901,0,0
5,1900,2008,2008
4,1900,1988,1999
4,1900,1981,0
5,1900,1981,0
5,1900,2009,2000
4,1900,1979,1997
4,1900,1979,2009
4,1900,1982,2013
5,1900,1988,0
5,1900,1988,0
5,1900,1987,0
5,1900,1987,0
6,1910,0,0
4,1900,1970,0
4,1901,1956,0
4,1900,2009,2015
4,1910,0,0
4,1900,1984,0
3,1900,0,0
4,1850,1983,0
4,1922,2008,2008
4,1900,1982,0
4.75,1900,1979,0
4,1900,1985,2000
4,1900,0,0
4,1900,1984,0
5,1900,1975,0
8,1999,0,0
6,1920,1988,0
6,1920,1988,0
6,1900,0,0
5,1900,1978,0
4,1900,1986,0
4,1920,2013,0
6,1920,1988,0
5,1900,1986,0
6,1900,1983,2004
6,1900,1986,2009
6,1900,1981,0
6,1900,1981,0
5,1905,1981,0
5,1920,1980,0
6,1900,1981,0
5,1900,1983,0
5,1900,0,0
5,1900,1987,0
5,1900,1996,0
5,1900,1986,0
5,1900,1988,0
4,1920,1978,0
4,1930,1987,0
6,1920,1986,0
11,1985,0,0
4,1900,1986,0
4.5,1910,2006,0
5,1900,0,0
17,1934,1982,0
19,1932,1983,0
4,1910,0,0
5,1910,0,0
6,1910,2003,1999
6,1900,2003,1999
2.5,1910,2000,0
3,1910,1987,0
3,1900,1962,1999
3,1910,2009,2009
3,1910,0,0
3,1910,2008,2008
3,1900,0,0
3,1910,0,0
3,1900,1984,0
3,1910,2014,0
3,1910,1999,0
3,1910,0,0
6,1920,0,0
5,1920,1980,0
5,1900,1980,0
6,1927,1980,0
6,1926,1988,0
4,1986,0,0
4,1900,1988,0
6,1910,1988,0
4,1920,1957,2014
4,1910,0,0
5,1910,0,0
5,1910,0,0
6,1929,1979,0
5,1910,1985,0
5,1910,1985,0
5,1910,1985,0
6,1910,1979,0
5,1900,0,0
5,1975,0,0
3,1910,0,0
3,1900,1986,0
5,1910,2013,0
4,1910,0,0
3,1900,0,0
3,1910,0,0
3,1900,0,0
4,1910,1999,0
5,1970,2005,2008
3,1910,0,0
4,1910,0,0
4,1910,0,0
4,1910,0,0
4,1910,0,0
9,1912,0,0
11,1940,1987,0
21,1962,1987,0
11,1914,0,0
22,2011,0,0
12,1946,0,0
14,1968,2004,0
12,1968,1987,0
3,1960,1985,0
3,1940,0,0
3,0,0,0
5,1992,0,0
10,1931,1989,0
0,0,0,0
0,0,0,0
16,1914,1983,2005
0,0,0,0
4,1910,1987,0
12,1918,1999,0
0,0,0,0
6,1992,0,0
0,0,0,0
0,0,0,0
64,2015,0,0
0,0,0,0
69,2015,0,0
0,0,0,0
13,1913,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14,1969,1990,0
18,1927,1989,0
0,0,0,0
0,2012,0,0
4,1926,0,0
4,1926,2008,0
4,1930,0,0
2,1937,0,0
1,1960,0,0
7,1960,0,0
6,1900,0,0
5,1900,0,0
17,1963,0,0
16,1928,1987,0
4,1968,0,0
0,0,0,0
0,0,0,0
28,2015,0,0
16,1929,1984,0
0,0,0,0
20,1930,0,0
0,0,0,0
13,1922,0,0
8,1962,2015,2012
0,0,0,0
17,1989,0,0
5,1900,1997,0
2,1940,2006,0
14,2014,0,0
5,1900,1987,0
5,1905,1984,2014
5,1930,1985,1999
5,1905,1983,0
0,0,0,0
0,0,0,0
12,2015,0,0
0,0,0,0
0,0,0,0
5,1920,1986,0
5,1900,1989,0
6,1920,1986,2014
6,1900,0,0
0,0,0,0
0,0,0,0
6,1900,1985,0
15,1999,0,0
3,1920,1966,0
3,1910,0,0
3,1910,0,0
1,1910,0,0
5,1900,1987,0
5,1900,1998,0
0,0,0,0
0,0,0,0
0,0,0,0
2,1968,1998,0
6,1900,1988,0
5,1900,1988,0
10,2005,0,0
6,1910,1986,0
6,1900,1979,0
2,1920,0,0
6,1900,1986,0
2,1910,0,0
0,0,0,0
0,0,0,0
13,2002,0,0
4,1925,0,0
0,0,0,0
5,1910,1992,0
13,1915,1983,0
8,2005,0,0
23,2008,0,0
5,1900,1998,0
5,1910,1998,0
5,1910,1989,0
4,1900,1981,0
2,1910,1984,0
12,2009,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,1900,2004,0
5,1900,0,0
5,1920,1994,0
5,1910,0,0
0,0,0,0
0,0,0,0
2,1936,0,0
7,1900,2006,2008
0,0,0,0
0,0,0,0
0,0,0,0
5,1920,1986,2004
5,1920,1986,0
5,1900,0,0
5,1910,1988,0
0,0,0,0
12,2008,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7,1900,2005,2008
5,1900,1969,1960
1,2006,0,0
4,1900,1997,0
5,1920,1999,0
4.5,1900,2000,0
4,1900,0,0
4,1900,0,0
4,1900,2000,0
4,1900,0,0
4,1900,0,0
4,1900,0,0
2,1950,2004,0
4,1930,1984,0
3,1900,1998,0
4,1900,1989,0
4.75,1900,0,0
4.5,1885,0,0
5,1920,1973,0
7,1900,0,0
7,1900,0,0
7,1900,1983,0
4,1900,1958,0
4,1900,1986,0
4,1901,1988,0
4,1900,1986,0
4,1900,0,0
4,1910,1986,0
5,1900,0,0
5,1900,0,0
5,1905,1960,0
4,1910,0,0
3,1897,2010,0
6,1900,0,0
3,1900,0,0
4,1910,2004,0
5,1925,2011,2011
4,1960,2011,0
4,1900,0,0
6,1904,1984,0
0,0,0,0
5,1900,2014,2014
3,1900,1986,0
6,1900,2008,0
3,1900,0,0
4,1900,1982,0
4,1900,0,0
4,1900,1969,0
6,1911,0,0
6,1911,0,0
3,1920,2015,2015
3,1920,2015,2015
3,1910,0,0
6,1973,0,0
10,1905,1966,2003
10,1900,0,0
11,1960,0,0
17,1931,1988,0
13,1969,1989,2012
2,1940,2000,0
5,1900,1987,0
5,1900,1987,0
6,2005,0,0
5,1920,1987,2000
6,1900,1986,0
5,1900,0,0
6,1902,1984,0
5,1905,0,0
4,1910,1987,0
0,0,0,0
7,1900,1986,0
5,1920,1975,0
5,1910,1986,0
5,1910,1986,0
5,1910,1986,0
5,1900,1987,2001
5,1900,1987,2000
5,1900,1987,0
5,1900,1987,0
5,1910,1987,0
5,1900,1987,2001
5,1910,0,0
6,1900,1987,0
7,2008,0,0
12,1966,2008,0
5,1910,1986,0
5,1910,1986,0
5,1920,2015,2015
6,1910,1962,0
4,1900,2008,2014
4,1900,2014,2014
4,1966,1966,0
5,1900,0,0
4,1900,0,0
6,1900,0,0
3,1901,1967,0
3.5,1920,2008,0
1,1940,0,0
5,1900,1987,0
3,1910,0,0
5,1900,1986,0
4,1900,0,0
5,1900,1986,0
6,1910,1960,0
5,1910,0,0
5,1910,0,0
6,1900,1998,0
6,1938,0,0
4,1910,2013,2009
6,2006,0,0
3,1910,0,0
4,1920,0,0
4,1900,1968,0
5,1950,1985,0
3,1910,0,0
10,1931,1934,0
4,1900,2000,0
3,1910,0,0
3,1920,0,0
4,1910,1987,0
6,1928,1986,1998
3,1920,1987,0
4,1900,0,0
4,1920,0,0
4,1920,1989,0
3,1901,0,0
3,1910,1989,2000
5,1910,2008,2001
5,1910,1986,2010
3,1942,1983,0
3,1910,1985,0
3,1920,2008,0
3,1910,0,0
4,1920,0,0
5,1920,0,1999
5,1900,1986,0
5,1900,1970,0
3,1841,0,0
3,1910,1987,0
6,1910,1987,0
4,1910,1989,0
4,1910,1988,0
4,1910,2014,0
6,1920,1975,0
6,1920,1988,0
3,1930,0,0
4,1910,0,0
3,1920,0,0
3,1910,0,0
4,1910,2000,0
3,1920,0,0
6,1950,0,0
3,1920,0,0
2,1910,0,0
4,1910,1980,0
4,1910,2009,2009
4,1910,1980,0
4,1910,0,0
3,1910,0,0
3,1920,1974,0
2,1910,0,0
4,1900,1966,0
3,1910,0,0
2,1910,1998,0
3,1915,1988,0
3,1920,1998,0
3,1920,1964,0
3,1910,1962,1998
3,1900,1996,1998
3,1900,1975,0
3.5,1900,1975,0
4,1938,0,0
5,1910,1988,0
3,1910,1987,0
3,1920,1977,0
3,1910,0,0
3,1910,0,0
3,1901,1962,0
3,1910,0,0
3,1910,0,0
6,1925,1988,1999
4,1920,1987,0
4,1900,1964,2009
3,1900,0,0
6,1906,1987,0
3,1900,0,0
3,1900,0,0
3,1910,1969,0
3,1900,1998,0
4,1910,0,0
3,1910,2006,0
3,1910,0,0
3,1910,1999,0
3,1900,1986,0
2,1900,0,0
2,1900,0,0
4,1910,0,0
4,1900,1969,0
4,1900,1987,2007
4,1836,2015,0
4,1900,0,0
4,1910,0,0
4,1920,1981,0
4,1900,1988,0
4,1920,0,0
6.5,2003,0,0
16,1928,1985,0
5,1940,1988,0
3.5,1900,0,0
3.5,1900,1985,0
3,1910,0,0
3.5,1900,0,0
3,1900,0,0
3,1900,1980,0
3,1910,0,0
3,1910,1999,0
4,1900,2005,1999
4,1900,0,0
1.67,1910,0,0
5,1900,2000,0
4,1850,1987,0
4,1900,1966,0
5,1900,2014,2014
4,1900,1976,1998
4,1910,0,0
4,1910,0,0
5,1925,0,0
3.5,1900,0,0
4,1850,0,0
4,1850,0,0
4,1850,1985,0
3,1910,0,0
4,1900,1980,0
3,1910,1987,0
3,1900,0,0
5,1900,1986,0
5,1900,1986,0
6,1930,1985,0
5,1900,1980,0
5,1900,0,0
5,1900,1988,2013
5,1900,2013,0
5,1900,1989,0
5,0,0,0
6,1940,0,0
3.5,1920,1985,0
4,1900,0,0
4,1910,2008,2008
3,1910,0,0
5,1940,0,0
4,1910,0,0
4,1940,1980,0
4,1910,0,0
3,1850,0,0
3,1910,0,0
3,1910,0,0
3,1910,0,0
3.5,1900,0,0
3.5,1910,0,0
4,1910,2014,2014
5,1920,1975,0
4,1920,1988,0
6,1930,0,0
5,1920,1988,0
5,1900,1988,0
5,1900,1988,0
4,1900,1988,0
5,1900,1988,0
5,1864,1988,0
4,1865,0,0
5,1900,1973,0
5,1900,1971,0
5,1900,1971,0
6,1938,1986,0
5,1900,1988,0
5,1900,1988,0
5,1910,0,0
5,1900,1999,0
5,1900,1988,1999
5,1912,2007,0
4,1920,2007,2007
3,1900,0,0
3,1900,1985,0
3,1910,0,0
4,1900,0,0
4,1900,1987,0
4,1900,1989,0
4,1900,1985,0
4,1900,1982,0
3,1910,0,0
4,1920,1988,0
3,1910,0,0
3,1900,0,0
3,1900,1970,0
6,1925,1986,0
3,1900,2013,0
3,1910,0,0
3,1910,0,0
3,1910,0,2013
3,1900,1984,0
3,1910,2004,0
4,1910,1986,0
16,1963,0,0
14,1998,0,0
4,1910,2005,0
4,1910,0,0
5,1910,2006,0
5,1910,0,0
6,1920,2006,0
3,1910,1987,0
4,1910,2010,2006
4,1910,1987,0
4,1910,1987,0
4,1900,1984,0
4,1901,0,0
3,1901,0,0
4,1910,1981,2000
4,1920,0,0
4,1900,0,0
3,1900,2000,2014
4,1910,1988,0
4,1900,2005,0
4,1851,2015,2015
3,1910,0,0
3,1900,0,0
4,1900,0,0
5,1910,0,0
5,1920,0,0
2,1910,1987,0
6,1910,1989,0
4,1900,1984,1987
5,1926,2014,2014
5,1926,2011,0
0,1926,1985,0
5,1910,2006,2006
3,1901,1998,2010
3,1900,0,0
5,1900,0,0
5,1900,1973,0
5,1910,1972,0
5,1910,0,0
5,1910,0,0
5,1910,0,0
5,1900,1982,0
5,1915,0,0
4,1901,0,0
1,1910,1981,0
9,1985,0,0
21,1931,0,0
5,1920,1985,0
8,1911,0,0
5,1948,1987,2005
8,1910,2007,0
21,1963,0,0
13,1926,1981,0
21,1963,0,0
1,1975,1964,0
22,1963,0,0
3,1927,0,0
1,1927,1986,0
5,1962,1988,0
22,1963,0,0
3,1855,1983,0
0,0,0,0
22,1960,2000,0
3.5,1900,0,0
8,2002,0,0
22,1963,0,0
1,1946,0,0
5,1910,2005,0
4,1910,1985,0
4,1920,1999,0
4,1910,2005,0
7,1921,1977,0
5,1900,1977,0
4,1910,1988,0
5,1900,1981,0
4,1910,1987,0
4,1900,1984,0
4,1900,1999,0
4.5,1900,2005,0
4,1900,1968,0
4,1900,1974,0
4,1930,0,0
6,1900,1972,0
5,1900,1986,0
4,1900,1986,0
4,1900,0,0
5,1900,1985,0
4,1900,1986,0
5,1900,1987,0
5,1900,0,0
5,1900,1987,0
4,1900,1986,0
4,1910,0,0
4,1910,0,2014
4,1910,0,0
4,1910,1985,0
4,1910,0,0
4,1900,1988,2014
5,1920,1985,0
5,1900,1999,1999
7,1964,1988,0
13,1928,1981,0
5,1900,0,0
5,1900,0,0
6,1926,0,0
3,1901,0,0
3,1900,1986,0
3,1900,1987,0
4,1905,0,0
3,1900,0,0
3,1900,0,0
3,1900,0,0
13,1940,1982,0
4,1910,0,0
11,1925,0,0
12,2000,0,0
4,1901,0,0
3.5,1920,1973,0
3,1920,1973,0
6,1920,2007,0
3,1901,2015,0
3,1840,0,0
4,1910,1985,0
11,1987,0,0
4,1920,0,0
14,1987,0,0
7,1963,1988,2000
4,1920,0,0
4,1920,1943,0
4,1920,1943,0
4,1920,1943,0
4,1920,1943,0
3,1920,2003,0
12,1987,0,0
4,1901,1987,0
0,0,0,0
4,1920,1989,0
3,1901,1960,0
3,1901,1968,0
2,1920,1989,0
4,1901,1989,0
4,1901,1989,0
0,0,0,0
4,1953,0,0
8,1972,0,0
8,1924,1989,0
16,1931,1989,2015
3,1920,1978,0
0,0,0,0
5,1934,0,0
4,1929,1968,1996
22,2013,0,0
0,0,0,0
33,2000,0,0
24,1917,1983,0
18,1926,1984,2014
14,1930,1995,0
2,1920,0,0
4,1910,0,0
0,0,0,0
4,1924,1984,0
4,1956,0,0
9,1906,1923,0
42,1929,1990,2015
18,1927,1999,0
10,1954,1983,0
5,1910,0,0
5,1920,0,0
3,1968,0,0
14,1926,0,0
12,1927,1989,0
5,1920,0,0
5,1920,1987,0
5,1920,0,0
25,2014,0,0
0,0,0,0
5,1900,1987,0
5,1920,1987,0
14,1927,0,0
4,1928,0,0
25,1930,0,0
0,0,0,0
25,1927,0,0
6,1928,0,0
5,1901,1987,0
5,1920,1987,0
5,1920,1987,0
26,2015,0,0
8,1920,1987,0
6,1904,0,0
5,1920,1986,0
12,1936,1984,0
12,1926,1982,0
4,1920,0,0
4,1900,2007,0
5,1910,1987,0
12,1925,1982,0
7,1920,0,0
16,1928,1988,0
25,2007,0,0
0,0,0,0
12,1924,0,0
17,1926,0,0
18,1926,0,0
1,1950,0,0
1,1998,1983,0
20,1927,1998,0
6,1928,0,0
21,2012,0,0
15,1927,1989,0
22,2015,0,0
5,1920,0,0
5,1920,0,0
14,1928,0,0
27,2008,0,0
3,1920,0,0
4,1920,2000,0
1,1930,2001,0
3,1930,0,0
2,1930,2009,0
17,1926,0,0
5,1920,1985,0
5,1940,0,0
5,1910,0,0
5,1901,1999,0
0,0,0,0
6,1919,0,0
6,1920,2014,0
12,1927,1979,2014
9,1922,2014,0
27,2012,0,0
6,1915,1983,0
4,1925,0,0
23,1927,1986,0
23,1927,1984,0
3,1900,0,0
16,1927,1984,0
24,2007,0,0
16,1928,1989,0
13,1915,1979,0
6,1910,1988,0
5,1901,1989,0
1,1920,1989,0
5,1901,1988,0
6,1920,1987,0
6,1920,1989,0
2,1968,0,0
12,1925,1989,0
1,1950,1986,2015
12,1925,1980,0
0,0,0,0
5,1920,1988,0
16,1929,0,0
4,1920,0,0
20,1927,0,0
23,1925,0,0
35,2013,0,0
23,1927,2001,0
6,1940,0,0
5,1901,1987,0
5,1901,1987,0
12,1915,0,0
25,2013,0,0
12,1926,0,0
4,1900,1986,2009
2,1930,0,0
6,1880,2009,0
4,1901,1989,0
4,1901,0,0
4,1901,0,0
4,1920,1982,0
11,2005,0,0
4,1901,1989,0
4,1901,2005,0
4,1901,0,0
4,1910,0,0
5,1901,0,0
14,1928,0,0
36,2006,0,0
32,2006,0,0
32,2006,0,0
4,1910,0,0
14,1929,0,0
16,1927,0,0
39,2010,0,0
5,1920,0,0
20,2004,0,0
2,1935,0,0
1,1940,0,0
2,1952,0,0
4,1915,1988,0
4,1920,0,0
4,1930,1985,0
0,0,0,0
42,2015,0,0
5,1947,0,0
33,2006,0,0
33,2006,0,0
32,2010,0,0
32,2010,0,0
35,2014,0,0
6,1920,0,0
1,1920,0,0
5,1920,1986,0
5,1901,0,0
4,1920,1981,0
12,1925,0,0
14,1929,1987,0
20,1930,0,0
6,1930,1972,0
4,1920,0,0
5,1920,1984,0
12,2009,0,0
5,1910,2006,0
4,1930,2007,0
4,1920,1987,0
5,1920,0,0
5,1920,1980,0
5,1920,1985,0
4,1920,1985,0
5,1928,1988,0
5,1920,0,0
5,1920,0,0
11,2015,0,0
5,1920,2008,0
5,1920,0,0
6,1920,0,0
5,1920,1977,0
5,1920,0,0
5,1910,0,0
20,1931,1987,0
4,1901,2009,0
3,1920,0,0
3,1901,2005,0
4,1910,0,0
3,1910,0,0
3,1910,0,0
3,1910,2000,0
10,1928,1974,0
3,1900,1979,0
3,1910,2006,0
4,1901,0,2014
6,1901,0,0
6,1928,1987,0
6,1930,1983,0
6,1928,1970,0
6,1901,1984,0
6,1901,1987,0
5,1901,0,0
3,1915,0,0
3,1915,0,0
3,1920,2015,0
3,1901,0,0
0,0,0,0
0,0,0,0
5,1930,1986,0
4,1930,1992,0
5,1905,1987,0
6,1905,1989,0
5,1901,0,0
5,1901,1987,0
5,1928,0,0
5,1950,1972,0
5,1901,0,0
5,1901,0,0
5,1901,0,0
4,1905,1989,0
4,1901,0,0
4,1901,1973,0
4,1901,1963,0
5,1901,0,0
5,1901,0,0
5,1915,0,0
4,1901,0,0
5,1901,1988,0
5,1901,2005,0
4,1901,0,0
6,1940,0,0
19,1930,1985,0
6.5,1925,1985,0
3,1890,0,0
5,1901,0,0
5,1910,0,0
5,1901,0,0
4,1890,0,0
5,1901,0,0
5,1901,0,0
5,1901,0,0
5,1900,0,0
5,1915,1984,0
5,1901,0,0
5,1901,1985,0
6,1910,1987,0
3,1920,0,0
5,1930,1973,0
6,1930,1986,0
3,1910,0,0
